40				342317	344718	24.01 		346743	20.25 		348689	19.46 		350771	20.82 		353180	24.09 		355155	19.75 		357281	21.26 		359389	21.08 		361841	24.52 		364243	24.02 		366358	21.15 		368704	23.46 		371330	26.26 		372881	15.51 		375377	24.96 		377362	19.85 		379672	23.10 		381955	22.83 		384715	27.60 		386820	21.05 		389122	23.02 		391261	21.39 		393836	25.75 		396826	29.90 		399136	23.10 		401503	23.67 		404894	33.91 		408406	35.12 		411325	29.19 		414392	30.67 		416836	24.44 		419511	26.75 		422484	29.73 		425460	29.76 		427763	23.03 		431291	35.28 		433770	24.79 		437157	33.87 		439238	20.81 		441610	23.72 		443806	21.96 		446385	25.79 		448997	26.12 		451592	25.95 		454290	26.98
41				261546	263581	20.35 		265434	18.53 		266838	14.04 		268705	18.67 		270362	16.57 		272012	16.50 		273740	17.28 		275627	18.87 		277463	18.36 		279555	20.92 		281641	20.86 		284019	23.78 		286462	24.43 		288462	20.00 		289984	15.22 		291426	14.42 		292778	13.52 		294273	14.95 		296410	21.37 		298415	20.05 		299925	15.10 		300395	4.70 		301106	7.11 		303482	23.76 		305178	16.96 		306738	15.60 		308333	15.95 		310090	17.57 		311638	15.48 		313314	16.76 		314490	11.76 		315652	11.62 		317005	13.53 		318399	13.94 		319863	14.64 		321630	17.67 		323439	18.09 		325301	18.62 		326871	15.70 		328683	18.12 		330479	17.96 		332199	17.20 		333906	17.07 		335753	18.47 		337461	17.08
42				395419	398427	30.08 		401250	28.23 		403205	19.55 		406381	31.76 		409812	34.31 		413228	34.16 		416712	34.84 		419825	31.13 		422847	30.22 		426153	33.06 		428741	25.88 		431731	29.90 		434888	31.57 		436631	17.43 		439677	30.46 		442577	29.00 		445902	33.25 		448910	30.08 		452335	34.25 		454942	26.07 		458159	32.17 		461308	31.49 		464661	33.53 		468140	34.79 		471023	28.83 		473732	27.09 		475896	21.64 		478930	30.34 		482013	30.83 		485225	32.12 		488022	27.97 		490449	24.27 		494389	39.40 		497844	34.55 		501102	32.58 		504611	35.09 		507888	32.77 		509925	20.37 		512023	20.98 		514903	28.80 		518088	31.85 		521646	35.58 		524448	28.02 		526805	23.57 		529936	31.31
43				302073	304016	19.43 		305773	17.57 		307193	14.20 		309020	18.27 		310923	19.03 		312717	17.94 		314342	16.25 		315665	13.23 		316924	12.59 		319039	21.15 		320806	17.67 		322668	18.62 		324400	17.32 		326235	18.35 		328529	22.94 		329940	14.11 		331867	19.27 		333432	15.65 		335154	17.22 		337562	24.08 		339220	16.58 		341075	18.55 		343150	20.75 		345586	24.36 		347717	21.31 		349691	19.74 		352060	23.69 		354542	24.82 		357577	30.35 		359935	23.58 		361767	18.32 		363592	18.25 		366124	25.32 		368466	23.42 		370912	24.46 		373384	24.72 		375582	21.98 		377920	23.38 		379321	14.01 		381729	24.08 		384572	28.43 		386952	23.80 		388932	19.80 		390917	19.85 		392672	17.55
44				69165	71535	23.70 		73473	19.38 		75170	16.97 		76992	18.22 		78880	18.88 		80478	15.98 		82343	18.65 		84282	19.39 		85832	15.50 		88332	25.00 		90337	20.05 		92310	19.73 		94106	17.96 		95671	15.65 		97383	17.12 		98985	16.02 		100913	19.28 		102697	17.84 		104594	18.97 		106556	19.62 		108431	18.75 		110306	18.75 		112547	22.41 		114864	23.17 		117099	22.35 		119919	28.20 		122097	21.78 		124381	22.84 		126426	20.45 		128824	23.98 		131056	22.32 		132548	14.92 		134415	18.67 		136135	17.20 		138070	19.35 		140510	24.40 		142911	24.01 		145454	25.43 		147012	15.58 		148967	19.55 		150743	17.76 		152292	15.49 		153759	14.67 		155470	17.11 		157327	18.57
45				335445	337546	21.01 		339380	18.34 		340896	15.16 		342779	18.83 		344699	19.20 		346615	19.16 		348431	18.16 		350327	18.96 		352391	20.64 		355264	28.73 		356935	16.71 		358968	20.33 		360850	18.82 		362310	14.60 		364479	21.69 		365886	14.07 		367712	18.26 		369604	18.92 		372596	29.92 		375000	24.04 		377104	21.04 		378804	17.00 		380527	17.23 		382394	18.67 		384008	16.14 		385421	14.13 		387069	16.48 		388787	17.18 		390331	15.44 		391838	15.07 		393387	15.49 		394892	15.05 		396488	15.96 		398379	18.91 		399941	15.62 		401604	16.63 		402738	11.34 		404134	13.96 		405484	13.50 		407266	17.82 		408819	15.53 		410773	19.54 		412303	15.30 		414099	17.96 		415747	16.48
46				350867	353336	24.69 		355795	24.59 		358272	24.77 		361112	28.40 		364118	30.06 		366938	28.20 		369713	27.75 		372310	25.97 		375314	30.04 		378152	28.38 		380582	24.30 		383039	24.57 		385736	26.97 		388656	29.20 		391168	25.12 		392977	18.09 		395135	21.58 		397391	22.56 		400203	28.12 		402631	24.28 		405542	29.11 		407731	21.89 		410144	24.13 		411842	16.98 		413194	13.52 		414459	12.65 		416269	18.10 		418620	23.51 		420821	22.01 		422672	18.51 		424125	14.53 		425442	13.17 		427549	21.07 		429117	15.68 		430644	15.27 		433153	25.09 		435240	20.87 		437963	27.23 		439518	15.55 		442907	33.89 		445421	25.14 		447949	25.28 		450471	25.22 		453105	26.34 		455827	27.22
47				302552	304880	23.28 		307585	27.05 		309876	22.91 		312409	25.33 		315976	35.67 		318235	22.59 		320530	22.95 		322937	24.07 		325468	25.31 		328290	28.22 		330707	24.17 		332677	19.70 		334302	16.25 		336640	23.38 		338928	22.88 		341013	20.85 		342982	19.69 		344767	17.85 		347207	24.40 		349274	20.67 		351813	25.39 		353963	21.50 		356282	23.19 		358368	20.86 		360169	18.01 		362308	21.39 		364460	21.52 		366258	17.98 		368297	20.39 		370646	23.49 		372842	21.96 		375044	22.02 		377545	25.01 		379433	18.88 		382153	27.20 		384730	25.77 		387167	24.37 		389318	21.51 		390929	16.11 		391415	4.86 		392297	8.82 		393469	11.72 		394502	10.33 		395593	10.91 		397015	14.22
48				331914	333375	14.61 		334979	16.04 		336329	13.50 		337692	13.63 		339192	15.00 		340783	15.91 		342694	19.11 		345310	26.16 		347314	20.04 		349469	21.55 		350951	14.82 		352802	18.51 		354804	20.02 		356418	16.14 		359377	29.59 		360928	15.51 		362580	16.52 		364360	17.80 		366629	22.69 		368746	21.17 		370970	22.24 		372795	18.25 		375158	23.63 		377578	24.20 		379302	17.24 		381297	19.95 		383320	20.23 		385097	17.77 		387003	19.06 		389394	23.91 		391860	24.66 		393621	17.61 		396360	27.39 		398892	25.32 		401248	23.56 		404293	30.45 		406687	23.94 		409494	28.07 		412197	27.03 		414282	20.85 		416753	24.71 		418677	19.24 		420694	20.17 		422667	19.73 		424725	20.58
49				40514	40593	0.79 		40644	0.51 		40812	1.68 		40904	0.92 		40996	0.92 		41017	0.21 		41072	0.55 		41247	1.75 		41621	3.74 		41713	0.92 		41755	0.42 		41897	1.42 		42007	1.10 		42109	1.02 		42519	4.10 		43047	5.28 		43696	6.49 		44350	6.54 		45225	8.75 		45508	2.83 		45837	3.29 		46095	2.58 		46707	6.12 		47860	11.53 		49372	15.12 		50776	14.04 		52617	18.41 		54187	15.70 		55732	15.45 		56924	11.92 		57953	10.29 		58915	9.62 		59923	10.08 		61257	13.34 		62358	11.01 		63717	13.59 		64965	12.48 		66100	11.35 		67924	18.24 		69565	16.41 		70900	13.35 		72146	12.46 		73144	9.98 		74462	13.18 		75603	11.41
50				193887	196157	22.70 		198225	20.68 		200473	22.48 		202814	23.41 		204608	17.94 		206287	16.79 		208306	20.19 		210282	19.76 		212474	21.92 		214773	22.99 		216866	20.93 		218690	18.24 		220945	22.55 		222458	15.13 		224351	18.93 		226100	17.49 		228606	25.06 		230213	16.07 		232363	21.50 		234447	20.84 		236622	21.75 		238730	21.08 		240594	18.64 		242290	16.96 		244660	23.70 		246442	17.82 		249032	25.90 		251295	22.63 		253607	23.12 		255843	22.36 		258100	22.57 		259755	16.55 		261848	20.93 		264139	22.91 		266500	23.61 		269009	25.09 		271500	24.91 		274000	25.00 		274288	2.88 		276645	23.57 		278665	20.20 		281137	24.72 		283005	18.68 		284680	16.75 		286968	22.88
51				296936	299085	21.49 		301437	23.52 		303786	23.49 		305867	20.81 		308028	21.61 		310139	21.11 		312548	24.09 		315411	28.63 		318137	27.26 		320641	25.04 		322349	17.08 		324096	17.47 		325839	17.43 		327970	21.31 		329775	18.05 		331159	13.84 		332909	17.50 		334643	17.34 		336215	15.72 		337768	15.53 		339653	18.85 		341207	15.54 		343038	18.31 		344921	18.83 		346542	16.21 		348185	16.43 		349955	17.70 		351700	17.45 		353523	18.23 		355269	17.46 		357190	19.21 		359020	18.30 		361161	21.41 		363215	20.54 		364967	17.52 		366872	19.05 		368429	15.57 		370049	16.20 		371241	11.92 		372649	14.08 		374050	14.01 		375643	15.93 		377083	14.40 		378576	14.93 		380352	17.76
52				305722	307637	19.15 		309569	19.32 		311128	15.59 		312791	16.63 		314551	17.60 		316190	16.39 		318060	18.70 		319987	19.27 		321670	16.83 		323811	21.41 		325557	17.46 		327598	20.41 		329409	18.11 		331496	20.87 		333466	19.70 		335043	15.77 		337067	20.24 		338753	16.86 		340719	19.66 		342671	19.52 		344825	21.54 		346768	19.43 		348853	20.85 		350994	21.41 		352926	19.32 		355705	27.79 		357870	21.65 		359888	20.18 		361612	17.24 		363840	22.28 		365851	20.11 		367693	18.42 		370172	24.79 		371900	17.28 		373850	19.50 		376120	22.70 		377829	17.09 		379981	21.52 		381352	13.71 		383234	18.82 		384932	16.98 		386929	19.97 		388474	15.45 		390047	15.73 		391691	16.44
53				341800	343810	20.10 		346427	26.17 		348273	18.46 		350315	20.42 		352516	22.01 		354475	19.59 		356227	17.52 		357936	17.09 		359914	19.78 		361925	20.11 		363781	18.56 		365867	20.86 		367935	20.68 		370443	25.08 		372667	22.24 		373984	13.17 		375563	15.79 		377122	15.59 		378725	16.03 		380190	14.65 		382045	18.55 		383479	14.34 		385155	16.76 		386910	17.55 		388211	13.01 		390054	18.43 		391467	14.13 		392912	14.45 		394408	14.96 		395993	15.85 		397367	13.74 		398664	12.97 		400401	17.37 		402091	16.90 		403660	15.69 		405473	18.13 		406622	11.49 		408139	15.17 		408760	6.21 		410057	12.97 		411409	13.52 		412784	13.75 		413783	9.99 		414837	10.54 		415817	9.80
54				282768	284830	20.62 		286404	15.74 		288099	16.95 		290208	21.09 		293015	28.07 		295127	21.12 		297157	20.30 		299117	19.60 		301278	21.61 		303216	19.38 		305046	18.30 		307953	29.07 		310051	20.98 		312085	20.34 		314597	25.12 		316578	19.81 		318943	23.65 		321155	22.12 		323728	25.73 		325981	22.53 		328689	27.08 		330908	22.19 		333609	27.01 		337088	34.79 		339442	23.54 		341709	22.67 		344129	24.20 		346290	21.61 		348689	23.99 		351064	23.75 		353734	26.70 		355618	18.84 		357603	19.85 		359842	22.39 		361962	21.20 		364430	24.68 		366447	20.17 		368839	23.92 		370524	16.85 		373230	27.06 		375825	25.95 		378744	29.19 		381285	25.41 		383763	24.78 		386163	24.00
55				167016	168887	18.71 		170918	20.31 		172679	17.61 		174743	20.64 		176982	22.39 		178921	19.39 		180988	20.67 		182503	15.15 		185144	26.41 		187327	21.83 		188970	16.43 		191434	24.64 		193736	23.02 		195809	20.73 		198256	24.47 		200226	19.70 		201922	16.96 		203639	17.17 		206019	23.80 		207099	10.80 		0	 0		1617	16.17 		4022	24.05 		6318	22.96 		8347	20.29 		9907	15.60 		12164	22.57 		14247	20.83 		16475	22.28 		18846	23.71 		20903	20.57 		22241	13.38 		24011	17.70 		26235	22.24 		28236	20.01 		30898	26.62 		33010	21.12 		35652	26.42 		37684	20.32 		40163	24.79 		41870	17.07 		44666	27.96 		46848	21.82 		49078	22.30 		51453	23.75
56				400109	402747	26.38 		402747	 0 		402758	0.11 		402809	0.51 		403971	11.62 		407528	35.57 		410957	34.29 		413479	25.22 		417460	39.81 		422207	47.47 		425989	37.82 		429939	39.50 		434168	42.29 		437921	37.53 		442294	43.73 		445225	29.31 		448580	33.55 		451912	33.32 		455935	40.23 		459195	32.60 		463288	40.93 		466742	34.54 		470178	34.36 		474636	44.58 		479204	45.68 		483036	38.32 		486660	36.24 		490648	39.88 		494708	40.60 		500342	56.34 		504306	39.64 		508847	45.41 		514430	55.83 		521648	72.18 		524827	31.79 		529090	42.63 		532564	34.74 		536000	34.36 		533746	 -22.54		535144	13.98 		536353	12.09 		537436	10.83 		538152	7.16 		539270	11.18 		540288	10.18
57				280509	282545	20.36 		284271	17.26 		286174	19.03 		288059	18.85 		290480	24.21 		293583	31.03 		296048	24.65 		298227	21.79 		300433	22.06 		303311	28.78 		305583	22.72 		308482	28.99 		310475	19.93 		311732	12.57 		314316	25.84 		316176	18.60 		318069	18.93 		320145	20.76 		323010	28.65 		325368	23.58 		328231	28.63 		330842	26.11 		333519	26.77 		336088	25.69 		338099	20.11 		339550	14.51 		341821	22.71 		343206	13.85 		343206	 0 		343217	0.11 		343892	6.75 		344197	3.05 		344212	0.15 		344216	0.04 		344217	0.01 		346486	22.69 		349562	30.76 		352177	26.15 		355725	35.48 		360363	46.38 		364258	38.95 		367851	35.93 		370669	28.18 		372416	17.47 		375029	26.13
58				418224	421802	35.78 		425677	38.75 		429612	39.35 		432889	32.77 		436661	37.72 		439848	31.87 		443351	35.03 		447289	39.38 		451146	38.57 		455062	39.16 		458270	32.08 		461968	36.98 		465394	34.26 		468969	35.75 		472263	32.94 		475462	31.99 		478718	32.56 		482187	34.69 		485515	33.28 		488662	31.47 		492282	36.20 		495498	32.16 		499337	38.39 		503678	43.41 		506727	30.49 		510342	36.15 		513908	35.66 		517865	39.57 		521537	36.72 		525424	38.87 		528410	29.86 		531316	29.06 		534509	31.93 		537971	34.62 		540980	30.09 		544904	39.24 		548054	31.50 		551734	36.80 		553955	22.21 		556775	28.20 		560069	32.94 		562848	27.79 		565349	25.01 		567675	23.26 		570158	24.83
59				216985	218527	15.42 		220095	15.68 		221323	12.28 		222309	9.86 		223628	13.19 		224798	11.70 		226076	12.78 		227338	12.62 		229212	18.74 		231092	18.80 		232640	15.48 		234585	19.45 		236635	20.50 		238431	17.96 		240393	19.62 		242120	17.27 		244092	19.72 		246057	19.65 		248243	21.86 		250208	19.65 		252363	21.55 		254350	19.87 		256393	20.43 		258702	23.09 		260432	17.30 		261940	15.08 		263208	12.68 		265041	18.33 		266761	17.20 		268770	20.09 		270554	17.84 		272335	17.81 		274297	19.62 		276280	19.83 		278040	17.60 		280174	21.34 		281788	16.14 		283838	20.50 		285092	12.54 		287026	19.34 		288724	16.98 		290720	19.96 		292389	16.69 		294319	19.30 		296421	21.02
60				310534	312517	19.83 		313963	14.46 		316051	20.88 		317824	17.73 		320312	24.88 		322017	17.05 		324128	21.11 		326347	22.19 		328404	20.57 		330787	23.83 		332431	16.44 		334021	15.90 		335590	15.69 		336879	12.89 		338464	15.85 		340246	17.82 		342302	20.56 		343664	13.62 		345411	17.47 		347054	16.43 		348998	19.44 		350814	18.16 		353341	25.27 		354879	15.38 		356587	17.08 		358114	15.27 		360032	19.18 		361458	14.26 		363438	19.80 		365560	21.22 		367351	17.91 		368841	14.90 		371288	24.47 		373275	19.87 		375311	20.36 		377500	21.89 		379014	15.14 		381170	21.56 		382270	11.00 		384428	21.58 		385990	15.62 		387809	18.19 		389180	13.71 		391094	19.14 		392845	17.51

